movement_id,store_id,product_id,movement_datetime,movement_type,quantity_delta
12896,1,155,2025-07-30 16:17:23,sale,-2
12897,1,278,2025-03-22 11:58:50,sale,-2
12898,2,208,2024-11-09 16:57:30,inbound,19
12899,5,136,2024-01-31 11:38:12,sale,-3
12900,6,172,2025-04-08 09:33:25,adjustment,2
12901,2,136,2024-09-16 16:16:47,sale,-1
12902,5,16,2025-05-06 11:12:28,inbound,15
12903,3,65,2024-06-16 06:12:02,inbound,37
12904,8,260,2025-02-18 08:10:16,sale,-2
12905,10,182,2024-09-10 08:07:45,sale,-5
12906,5,45,2024-09-25 17:51:26,adjustment,1
12907,7,9,2025-05-29 16:09:39,inbound,15
12908,11,262,2025-03-30 22:24:12,sale,-3
12909,8,253,2024-04-16 14:02:06,return,1
12910,3,173,2025-06-22 13:18:43,sale,-2
12911,6,236,2024-11-20 18:46:50,inbound,29
12912,4,254,2025-06-09 14:44:06,inbound,44
12913,8,24,2024-09-27 18:32:50,inbound,7
12914,8,264,2025-04-12 19:44:24,return,2
12915,6,53,2025-06-20 22:17:20,inbound,39
12916,11,154,2024-04-13 16:01:44,sale,-2
12917,9,109,2024-06-16 12:58:39,inbound,13
12918,5,151,2024-06-01 05:10:25,inbound,23
12919,1,44,2024-08-27 05:04:45,sale,-1
12920,1,183,2024-04-05 07:02:42,inbound,14
12921,1,39,2025-07-30 16:19:24,return,2
12922,2,240,2024-07-21 08:17:46,sale,-5
12923,11,28,2025-02-10 21:07:36,adjustment,0
12924,4,226,2024-04-25 05:32:55,inbound,7
12925,6,281,2024-08-17 16:38:49,sale,-2
12926,11,12,2024-05-15 00:27:23,sale,-5
12927,7,295,2025-05-18 12:00:30,sale,-4
12928,8,178,2024-08-08 03:31:53,adjustment,1
12929,5,106,2025-05-04 12:15:11,return,3
12930,5,235,2024-09-15 05:00:37,sale,-3
12931,3,117,2025-06-03 00:25:37,adjustment,-1
12932,1,131,2024-04-06 18:16:07,sale,-3
12933,12,137,2025-01-28 04:27:00,sale,-4
12934,7,209,2024-01-28 07:35:59,inbound,29
12935,7,96,2024-03-29 15:55:48,sale,-4
12936,3,255,2025-03-10 17:35:11,adjustment,-2
12937,11,134,2025-03-16 04:33:17,sale,-4
12938,8,42,2024-02-14 09:07:50,adjustment,0
12939,11,259,2025-05-30 07:55:27,sale,-5
12940,5,221,2024-11-23 17:27:49,sale,-1
12941,4,264,2024-08-18 14:22:36,inbound,27
12942,2,176,2025-03-09 08:17:11,inbound,11
12943,12,8,2025-08-25 06:08:56,inbound,8
12944,7,202,2024-07-09 09:41:59,sale,-3
12945,10,160,2025-01-28 15:35:28,sale,-3
12946,4,192,2024-02-28 08:42:05,sale,-2
12947,11,118,2024-03-18 00:57:27,return,1
12948,6,1,2024-11-25 06:42:23,return,2
12949,10,39,2025-07-12 04:46:28,sale,-4
12950,3,288,2024-10-28 16:32:54,inbound,9
12951,5,151,2024-11-15 10:41:10,inbound,17
12952,11,187,2024-11-12 02:50:22,sale,-2
12953,5,85,2025-02-13 12:19:12,adjustment,1
12954,7,198,2024-01-02 20:22:27,inbound,45
12955,6,235,2024-04-25 21:31:01,sale,-2
12956,8,130,2025-07-01 06:39:46,return,1
12957,6,295,2024-08-13 22:43:08,inbound,5
12958,1,15,2025-03-22 22:04:39,sale,-1
12959,7,111,2025-05-10 22:48:57,sale,-4
12960,8,137,2024-04-30 03:16:03,inbound,6
12961,2,95,2024-02-25 07:14:29,sale,-3
12962,4,229,2024-07-25 02:39:16,sale,-2
12963,6,167,2024-06-06 15:18:15,inbound,5
12964,1,149,2025-08-27 16:46:13,return,3
12965,2,280,2024-02-16 02:43:58,sale,-4
12966,1,171,2024-06-29 14:12:16,inbound,28
12967,4,46,2025-06-12 14:10:16,inbound,37
12968,1,233,2025-02-11 00:10:19,adjustment,2
12969,7,118,2024-07-18 07:09:10,sale,-5
12970,8,41,2024-05-02 07:03:02,inbound,19
12971,11,213,2024-08-25 08:14:04,return,2
12972,9,110,2025-01-07 09:31:34,sale,-3
12973,7,193,2025-02-02 02:52:48,sale,-3
12974,9,256,2024-06-14 05:01:14,sale,-4
12975,4,4,2024-05-31 05:57:31,adjustment,0
12976,7,119,2024-03-09 14:01:38,sale,-3
12977,12,282,2025-05-26 05:44:30,adjustment,-1
12978,6,23,2024-02-07 04:28:52,return,3
12979,8,124,2025-07-18 16:31:46,inbound,15
12980,5,102,2024-08-17 00:08:42,inbound,21
12981,10,195,2025-04-27 11:56:25,sale,-1
12982,6,238,2024-10-01 18:48:34,sale,-2
12983,9,21,2024-11-14 21:46:59,sale,-4
12984,5,251,2024-08-12 23:08:42,inbound,39
12985,8,179,2024-07-26 09:11:09,return,1
12986,5,26,2025-04-11 13:18:17,sale,-4
12987,9,173,2025-03-16 11:46:07,sale,-5
12988,11,257,2024-08-12 08:04:53,sale,-1
12989,6,134,2024-05-09 17:00:37,sale,-3
12990,12,148,2024-02-09 18:05:45,inbound,23
12991,2,159,2025-06-07 14:53:01,return,2
12992,6,33,2025-02-24 13:20:35,sale,-3
12993,3,121,2024-05-04 19:17:36,sale,-3
12994,9,285,2025-07-22 07:03:27,sale,-5
12995,12,66,2025-04-27 23:33:15,sale,-2
12996,12,253,2024-01-11 12:56:08,sale,-1
12997,11,215,2025-05-21 15:23:32,return,2
12998,9,139,2024-09-14 05:35:21,sale,-1
12999,5,191,2025-04-07 09:53:41,return,1
13000,7,24,2025-07-26 22:04:25,sale,-5
13001,12,79,2024-12-29 23:50:28,inbound,27
13002,7,10,2024-10-17 02:41:09,sale,-2
13003,4,13,2025-02-14 14:47:14,inbound,23
13004,1,94,2025-02-16 11:29:07,inbound,31
13005,8,236,2024-12-13 06:25:49,return,1
13006,8,115,2024-05-06 20:57:05,return,3
13007,11,207,2024-06-26 02:41:07,return,2
13008,10,238,2024-10-06 16:46:18,adjustment,2
13009,6,207,2024-11-21 21:31:21,sale,-5
13010,11,208,2024-02-05 18:59:54,sale,-1
13011,6,140,2024-01-04 19:08:11,sale,-4
13012,12,149,2024-02-11 23:56:47,inbound,10
13013,1,262,2024-06-27 15:10:34,sale,-3
13014,2,201,2025-05-24 04:02:36,inbound,44
13015,2,104,2024-11-30 13:51:04,inbound,26
13016,12,89,2025-06-11 23:21:15,adjustment,0
13017,4,286,2025-03-23 22:10:28,sale,-4
13018,12,258,2025-01-29 06:05:22,inbound,14
13019,12,110,2024-04-02 05:16:38,adjustment,0
13020,12,8,2024-02-01 00:35:12,return,2
13021,3,5,2024-11-17 15:14:06,inbound,41
13022,1,125,2025-01-15 18:12:34,inbound,22
13023,1,83,2025-08-16 03:45:11,return,3
13024,3,218,2024-09-09 17:14:38,sale,-3
13025,9,17,2024-10-28 09:28:05,inbound,38
13026,3,117,2024-11-26 20:03:27,sale,-3
13027,6,255,2024-03-22 04:43:44,inbound,26
13028,12,13,2024-09-27 02:09:22,inbound,40
13029,11,66,2024-05-18 23:15:23,inbound,38
13030,2,3,2024-08-27 03:05:57,sale,-2
13031,9,277,2024-01-16 19:49:28,inbound,17
13032,8,55,2025-01-04 17:02:48,sale,-1
13033,2,4,2024-06-15 23:01:55,inbound,6
13034,9,125,2025-07-11 12:44:09,inbound,19
13035,12,154,2024-11-22 20:35:06,sale,-5
13036,12,97,2025-04-12 21:19:14,sale,-1
13037,12,1,2025-07-18 18:37:08,inbound,47
13038,12,6,2025-03-20 07:06:04,sale,-2
13039,3,135,2024-12-04 06:34:21,sale,-2
13040,2,141,2024-09-05 12:46:45,inbound,28
13041,5,157,2024-11-01 12:06:13,inbound,28
13042,5,45,2024-04-25 13:31:01,return,2
13043,8,64,2025-07-14 18:33:32,sale,-2
13044,5,284,2024-10-12 09:38:53,adjustment,-1
13045,6,8,2024-08-14 00:43:50,sale,-2
13046,2,194,2024-07-01 06:58:01,sale,-2
13047,11,172,2024-02-18 23:14:17,sale,-4
13048,2,139,2024-10-27 15:07:16,sale,-1
13049,7,121,2024-11-15 01:56:58,inbound,22
13050,11,232,2024-05-26 14:32:13,inbound,8
13051,6,241,2024-01-31 22:40:36,sale,-5
13052,4,29,2024-09-24 04:46:40,inbound,10
13053,7,64,2024-03-10 06:03:00,return,3
13054,5,202,2024-04-17 11:42:59,sale,-4
13055,6,122,2024-11-10 15:00:53,sale,-4
13056,1,98,2025-02-21 09:20:05,sale,-4
13057,7,175,2024-09-27 17:05:44,inbound,34
13058,4,155,2024-12-22 12:52:08,sale,-1
13059,1,36,2025-06-24 05:25:10,inbound,18
13060,11,78,2024-02-09 14:26:25,sale,-2
13061,2,183,2025-07-01 09:43:45,sale,-2
13062,4,209,2024-06-19 22:20:50,sale,-3
13063,10,101,2024-11-09 17:47:27,inbound,32
13064,4,198,2024-10-01 05:41:59,sale,-3
13065,4,117,2025-02-05 19:30:42,sale,-5
13066,1,16,2024-07-09 17:06:17,inbound,23
13067,9,136,2024-12-01 20:53:48,return,1
13068,10,295,2025-02-03 01:24:28,inbound,41
13069,12,43,2024-05-08 00:01:23,adjustment,0
13070,11,245,2024-12-15 08:17:33,adjustment,1
13071,5,196,2025-07-19 13:52:07,sale,-3
13072,12,78,2024-05-31 19:27:29,inbound,24
13073,6,163,2024-08-09 09:39:46,sale,-3
13074,1,79,2024-08-08 23:06:58,sale,-1
13075,12,162,2024-06-26 00:10:45,sale,-3
13076,3,274,2024-01-19 16:14:29,sale,-5
13077,5,2,2024-07-30 02:15:35,inbound,41
13078,2,130,2025-07-03 15:05:45,inbound,38
13079,1,28,2024-10-05 14:51:17,adjustment,3
13080,4,253,2024-04-13 13:51:40,inbound,39
13081,10,91,2024-10-25 00:34:08,sale,-5
13082,2,139,2024-06-07 10:56:45,sale,-3
13083,1,67,2024-08-08 17:12:38,sale,-1
13084,10,211,2024-08-25 11:49:30,inbound,25
13085,4,187,2024-05-28 16:54:48,adjustment,2
13086,7,14,2024-10-22 04:34:25,sale,-2
13087,2,268,2025-03-17 13:48:46,sale,-1
13088,3,120,2025-03-25 20:21:49,inbound,23
13089,1,76,2025-01-03 00:16:21,return,2
13090,7,250,2025-06-08 12:58:08,return,3
13091,9,229,2024-12-17 16:43:02,inbound,48
13092,9,53,2024-04-08 16:27:20,sale,-3
13093,12,238,2024-07-16 01:53:54,sale,-5
13094,2,297,2024-07-21 21:18:02,inbound,29
13095,1,17,2025-03-07 21:20:31,sale,-1
13096,4,251,2025-05-19 06:21:13,inbound,20
13097,2,88,2024-08-27 17:14:27,adjustment,1
13098,1,158,2024-03-11 02:00:08,inbound,8
13099,3,135,2024-02-06 13:49:17,inbound,27
13100,11,105,2025-04-20 11:18:01,sale,-4
13101,5,112,2025-03-10 18:01:54,sale,-2
13102,1,185,2025-07-15 15:47:59,sale,-5
13103,12,102,2024-09-18 05:05:42,sale,-1
13104,10,146,2024-08-08 02:56:32,inbound,37
13105,9,6,2025-04-30 02:22:34,sale,-5
13106,2,258,2025-07-12 14:42:17,sale,-3
13107,3,178,2024-05-15 19:47:39,sale,-5
13108,1,214,2024-04-15 04:23:21,inbound,44
13109,1,108,2024-05-31 04:14:30,sale,-3
13110,10,3,2025-03-11 18:06:30,sale,-3
13111,9,72,2024-01-14 21:13:41,sale,-3
13112,9,20,2024-02-01 00:11:15,inbound,11
13113,7,200,2024-05-12 06:03:34,sale,-1
13114,8,231,2024-11-20 23:13:06,sale,-4
13115,9,37,2025-08-28 17:00:37,sale,-3
13116,8,31,2025-02-16 21:30:27,sale,-4
13117,10,101,2024-03-24 17:38:08,sale,-4
13118,1,183,2025-04-14 17:37:41,sale,-5
13119,8,269,2025-04-05 07:11:26,adjustment,-2
13120,9,210,2025-01-18 10:16:01,inbound,19
13121,6,13,2024-08-24 06:28:18,sale,-3
13122,6,155,2024-02-27 04:22:15,sale,-1
13123,6,195,2025-04-14 09:33:43,adjustment,1
13124,8,141,2024-10-16 04:23:22,adjustment,2
13125,3,113,2024-10-10 05:47:07,inbound,35
13126,9,119,2025-06-01 03:18:02,sale,-2
13127,6,223,2024-05-21 17:43:08,return,3
13128,11,184,2024-10-13 09:07:55,sale,-1
13129,9,142,2025-04-11 04:52:56,adjustment,-1
13130,9,63,2024-10-02 21:07:25,sale,-3
13131,9,113,2025-04-25 23:32:34,sale,-5
13132,1,125,2024-11-08 10:09:12,sale,-5
13133,10,212,2025-04-02 02:25:02,inbound,44
13134,5,280,2024-06-15 13:51:43,adjustment,3
13135,7,212,2024-04-13 22:20:22,inbound,42
13136,10,107,2025-03-14 12:35:56,sale,-4
13137,1,99,2025-02-22 01:00:46,inbound,30
13138,11,35,2025-02-24 14:29:17,sale,-1
13139,9,290,2024-04-15 01:32:54,inbound,19
13140,7,55,2024-02-15 17:04:41,sale,-3
13141,11,210,2024-08-10 04:11:43,sale,-5
13142,7,182,2024-10-26 03:51:13,sale,-3
13143,4,206,2024-06-21 19:03:55,sale,-4
13144,12,25,2025-08-03 15:06:14,sale,-4
13145,5,133,2025-05-14 04:18:40,sale,-5
13146,8,78,2024-01-23 21:11:31,sale,-2
13147,3,183,2025-08-12 07:26:57,inbound,14
13148,2,47,2025-05-03 22:31:42,sale,-4
13149,9,293,2024-03-28 19:51:55,sale,-1
13150,12,53,2025-05-20 19:02:28,sale,-4
13151,11,292,2025-01-27 22:41:08,inbound,9
13152,5,285,2024-04-02 00:12:40,sale,-3
13153,9,51,2025-08-08 12:46:01,inbound,49
13154,6,19,2024-04-07 23:28:17,sale,-1
13155,3,128,2024-09-26 04:16:43,inbound,38
13156,8,152,2024-11-11 02:03:53,return,1
13157,11,240,2024-01-21 09:51:39,adjustment,-3
13158,11,281,2025-02-19 15:19:29,sale,-5
13159,12,228,2024-05-15 23:54:32,sale,-5
13160,2,162,2024-04-05 11:36:00,inbound,26
13161,4,260,2025-02-28 02:16:58,inbound,6
13162,12,112,2025-03-20 19:01:54,sale,-3
13163,11,14,2024-09-16 04:07:38,sale,-5
13164,3,41,2025-02-17 21:42:22,inbound,11
13165,10,106,2025-05-13 22:30:13,sale,-3
13166,8,21,2024-04-25 16:03:02,inbound,21
13167,7,111,2025-04-21 18:22:41,sale,-3
13168,6,48,2025-07-17 17:21:37,sale,-5
13169,2,128,2024-06-19 13:33:39,sale,-3
13170,11,189,2024-02-11 23:41:33,sale,-5
13171,10,82,2024-12-14 04:17:24,return,3
13172,5,287,2024-02-20 00:18:10,sale,-5
13173,11,272,2024-06-29 20:33:29,return,2
13174,7,267,2024-03-14 04:07:44,sale,-5
13175,7,172,2025-01-25 12:07:00,inbound,9
13176,1,158,2025-08-24 22:11:39,sale,-4
13177,1,124,2025-07-21 06:32:08,sale,-4
13178,12,48,2024-06-02 08:56:57,sale,-5
13179,12,272,2024-12-04 12:14:31,sale,-3
13180,8,175,2024-08-24 07:52:43,sale,-4
13181,3,142,2024-08-29 14:05:00,sale,-3
13182,12,178,2024-01-21 18:51:09,inbound,28
13183,10,48,2024-02-16 17:54:07,inbound,27
13184,3,9,2025-06-04 12:30:47,inbound,8
13185,8,266,2024-12-11 21:45:43,sale,-5
13186,2,285,2024-03-02 09:16:57,inbound,16
13187,4,96,2024-12-31 05:12:29,sale,-1
13188,5,71,2024-03-01 05:41:54,inbound,17
13189,7,157,2024-03-21 06:59:45,sale,-4
13190,3,289,2024-11-08 23:21:40,inbound,32
13191,6,237,2024-04-16 16:35:39,sale,-4
13192,12,175,2024-03-07 23:35:51,return,1
13193,10,16,2024-07-30 00:05:06,sale,-5
13194,9,133,2025-04-03 04:31:37,sale,-2
13195,10,201,2024-08-26 09:14:41,sale,-2
13196,12,298,2024-06-18 00:55:08,sale,-1
13197,3,80,2025-04-15 22:45:45,inbound,42
13198,10,89,2024-06-15 16:06:14,sale,-3
13199,11,172,2024-02-24 19:23:50,inbound,47
13200,3,202,2025-07-26 12:47:05,return,1
13201,1,8,2025-04-27 21:33:19,sale,-5
13202,1,73,2024-03-12 11:26:45,return,3
13203,4,42,2024-02-01 13:39:19,sale,-5
13204,9,190,2024-09-22 06:20:27,sale,-4
13205,4,128,2024-12-22 06:48:07,sale,-1
13206,12,50,2024-07-10 18:17:42,inbound,8
13207,2,110,2024-05-09 06:00:00,inbound,10
13208,5,246,2024-08-18 14:03:07,inbound,31
13209,7,199,2024-01-26 13:16:57,adjustment,0
13210,6,34,2024-04-16 12:57:34,return,2
13211,10,202,2024-06-15 23:58:11,sale,-1
13212,1,13,2025-07-06 14:15:44,sale,-5
13213,3,181,2024-05-11 22:21:30,sale,-1
13214,7,269,2024-09-03 01:58:26,adjustment,-1
13215,5,293,2025-07-23 15:01:40,inbound,17
13216,5,215,2025-04-15 12:35:37,inbound,13
13217,4,54,2024-03-17 03:39:03,return,1
13218,6,294,2025-04-03 00:36:11,inbound,24
13219,9,133,2024-02-08 01:35:57,sale,-1
13220,11,67,2024-04-08 03:46:22,inbound,28
13221,2,220,2024-07-31 07:26:09,sale,-2
13222,10,148,2025-04-20 11:59:11,sale,-4
13223,10,35,2024-10-06 00:42:16,return,3
13224,11,166,2024-12-28 04:35:51,inbound,26
13225,12,263,2025-03-13 15:05:16,sale,-3
13226,1,199,2025-07-16 05:38:04,sale,-3
13227,11,293,2025-04-19 19:12:10,inbound,5
13228,1,288,2025-08-23 12:10:49,sale,-3
13229,4,169,2024-08-27 18:19:06,return,1
13230,8,187,2024-12-10 03:38:12,sale,-1
13231,2,48,2025-01-25 01:12:00,inbound,45
13232,10,124,2024-10-22 18:50:52,sale,-2
13233,6,284,2024-02-11 19:32:50,adjustment,1
13234,9,244,2025-04-14 01:28:13,sale,-5
13235,6,298,2024-06-17 21:24:59,return,1
13236,1,264,2025-05-05 22:59:04,sale,-3
13237,8,53,2024-09-16 15:33:07,inbound,40
13238,10,207,2025-07-24 03:53:05,sale,-4
13239,3,125,2024-08-08 14:24:21,adjustment,0
13240,6,154,2024-12-25 04:54:19,inbound,19
13241,10,170,2025-04-03 05:37:08,inbound,5
13242,1,243,2025-04-25 14:03:29,sale,-3
13243,3,123,2024-06-08 14:02:56,inbound,37
13244,9,54,2024-11-17 08:03:52,sale,-2
13245,8,140,2025-08-12 22:10:21,sale,-3
13246,4,284,2024-07-24 00:11:52,sale,-5
13247,4,270,2025-05-07 18:24:19,return,3
13248,11,231,2024-06-23 01:28:52,return,3
13249,8,83,2025-06-25 14:18:19,adjustment,-3
13250,8,21,2024-11-11 14:09:44,inbound,6
13251,12,45,2024-02-08 03:00:06,sale,-2
13252,9,285,2025-07-24 00:03:54,return,3
13253,4,5,2024-08-16 16:46:50,sale,-3
13254,6,146,2024-08-20 17:50:34,sale,-3
13255,12,30,2025-08-12 06:42:26,inbound,12
13256,8,287,2024-04-28 19:36:23,sale,-5
13257,12,91,2024-11-14 03:34:11,inbound,12
13258,2,192,2024-07-14 05:46:36,sale,-2
13259,6,178,2024-01-19 09:40:47,sale,-5
13260,6,169,2024-04-28 00:22:16,return,2
13261,4,55,2024-09-05 05:11:38,inbound,44
13262,12,300,2024-02-12 15:10:24,sale,-4
13263,9,241,2025-01-16 20:39:13,sale,-5
13264,3,74,2024-10-23 15:10:05,sale,-5
13265,5,150,2024-08-22 08:27:05,sale,-5
13266,12,23,2024-02-23 15:23:07,sale,-4
13267,4,77,2025-02-28 10:43:57,adjustment,1
13268,3,189,2024-03-27 00:01:13,inbound,18
13269,6,62,2024-04-03 00:15:49,sale,-1
13270,10,150,2024-03-20 05:05:49,return,1
13271,6,151,2025-07-12 22:07:35,inbound,50
13272,1,140,2024-07-16 13:42:48,return,1
13273,4,28,2025-01-30 10:50:26,inbound,38
13274,8,50,2025-01-01 09:04:40,inbound,21
13275,12,143,2024-01-03 01:19:20,return,1
13276,5,278,2025-07-14 17:36:57,return,1
13277,4,258,2025-05-24 02:33:26,sale,-5
13278,12,225,2024-03-27 20:55:27,sale,-3
13279,5,92,2025-08-08 01:49:18,return,2
13280,12,65,2024-11-29 06:35:49,adjustment,-2
13281,3,138,2024-05-29 04:00:59,inbound,22
13282,2,121,2024-08-22 19:12:59,adjustment,2
13283,3,105,2024-05-01 19:07:42,adjustment,0
13284,11,198,2025-07-02 17:30:04,sale,-2
13285,3,80,2025-03-17 07:55:24,inbound,7
13286,6,110,2025-08-21 07:55:05,sale,-5
13287,8,151,2024-12-07 10:37:10,return,1
13288,12,231,2024-03-28 10:12:08,adjustment,-3
13289,4,112,2024-02-08 01:33:58,sale,-4
13290,3,48,2025-07-06 20:52:36,sale,-5
13291,5,214,2025-01-07 14:37:54,sale,-1
13292,1,210,2024-11-15 22:41:02,return,1
13293,2,168,2025-08-31 21:23:14,adjustment,-1
13294,4,278,2024-10-08 23:30:45,sale,-3
13295,8,118,2024-06-30 15:12:24,sale,-3
13296,2,179,2024-03-23 22:29:28,sale,-5
13297,2,171,2025-01-10 20:24:33,sale,-2
13298,10,6,2024-10-24 07:48:38,inbound,30
13299,6,189,2025-04-09 04:49:19,sale,-1
13300,8,183,2024-08-23 01:15:27,return,3
13301,6,118,2024-03-01 08:27:26,return,1
13302,5,253,2025-01-28 17:05:50,return,2
13303,6,156,2025-05-17 13:10:35,sale,-4
13304,10,93,2025-04-04 20:02:01,sale,-1
13305,12,51,2025-07-13 20:59:47,sale,-3
13306,3,257,2025-06-14 06:14:35,sale,-4
13307,1,148,2025-05-27 06:05:40,return,2
13308,11,270,2025-06-11 17:28:55,inbound,49
13309,3,294,2024-07-20 04:11:24,sale,-2
13310,3,51,2024-07-23 22:53:41,inbound,17
13311,5,141,2025-03-05 23:17:39,sale,-5
13312,8,19,2025-04-22 23:38:32,sale,-2
13313,6,163,2024-03-15 00:32:48,sale,-2
13314,10,151,2024-06-28 03:46:45,sale,-2
13315,7,85,2024-11-16 19:39:27,sale,-3
13316,5,256,2024-01-28 11:52:47,sale,-5
13317,8,84,2024-03-25 12:14:57,adjustment,1
13318,5,7,2024-07-27 22:51:50,adjustment,1
13319,1,176,2024-09-22 23:26:31,inbound,30
13320,2,221,2024-05-19 12:33:04,return,2
13321,8,64,2024-04-17 07:54:47,inbound,27
13322,2,222,2024-01-03 14:45:18,inbound,14
13323,3,184,2025-08-16 23:58:35,inbound,34
13324,9,113,2025-05-11 00:03:50,inbound,18
13325,11,23,2024-02-20 14:27:21,sale,-3
13326,3,18,2025-02-14 06:33:19,return,3
13327,9,113,2024-10-04 22:20:06,sale,-5
13328,10,223,2024-10-31 14:48:29,return,1
13329,9,72,2024-04-29 06:43:57,sale,-4
13330,7,160,2024-07-31 09:09:58,inbound,35
13331,12,94,2025-06-28 11:51:35,adjustment,-1
13332,10,132,2025-06-19 22:44:14,return,3
13333,6,207,2024-01-24 20:52:50,inbound,27
13334,10,184,2025-05-24 05:50:13,return,2
13335,4,284,2024-10-21 12:47:38,sale,-1
13336,1,187,2024-05-27 14:04:59,inbound,23
13337,7,82,2025-03-25 23:06:16,inbound,46
13338,2,264,2024-04-12 08:55:47,adjustment,2
13339,2,61,2024-05-04 02:11:31,inbound,47
13340,9,27,2025-08-08 20:44:26,sale,-3
13341,6,182,2025-02-11 12:56:48,sale,-2
13342,8,29,2024-12-27 09:13:23,adjustment,-3
13343,11,25,2024-08-03 15:48:14,sale,-1
13344,7,260,2025-08-19 09:34:21,sale,-1
13345,7,290,2024-12-02 00:56:35,sale,-5
13346,9,273,2024-09-20 18:53:55,sale,-5
13347,10,208,2025-04-07 05:08:09,return,1
13348,3,180,2024-08-26 05:31:07,sale,-2
13349,5,215,2024-03-02 08:21:34,inbound,19
13350,9,71,2024-12-29 11:06:25,sale,-3
13351,8,181,2025-06-02 00:28:49,inbound,42
13352,10,54,2024-06-08 23:36:11,inbound,6
13353,4,235,2024-10-31 21:16:32,sale,-3
13354,5,296,2025-04-04 09:17:38,sale,-5
13355,9,288,2024-07-30 09:41:43,sale,-5
13356,8,28,2024-12-07 12:22:47,sale,-4
13357,4,149,2024-03-06 05:59:14,adjustment,0
13358,10,299,2025-01-25 03:24:46,inbound,11
13359,11,32,2024-06-27 03:13:46,inbound,48
13360,11,269,2025-02-17 08:35:21,sale,-5
13361,1,105,2024-06-07 19:29:55,sale,-1
13362,6,242,2024-01-30 14:26:15,sale,-5
13363,9,250,2024-12-25 14:30:22,inbound,50
13364,10,73,2024-11-12 13:06:27,sale,-2
13365,4,33,2024-08-05 04:09:55,sale,-3
13366,8,63,2024-04-24 07:14:48,sale,-2
13367,12,164,2025-08-10 17:03:42,inbound,5
13368,1,149,2024-01-21 03:52:39,sale,-3
13369,5,49,2024-12-02 00:41:59,adjustment,2
13370,5,220,2024-11-18 14:54:52,inbound,14
13371,7,66,2024-01-31 17:07:42,inbound,26
13372,12,69,2024-05-23 16:13:58,sale,-1
13373,6,176,2024-03-03 00:08:27,inbound,30
13374,5,13,2024-10-27 12:25:49,sale,-2
13375,9,176,2025-08-03 20:13:46,sale,-5
13376,2,255,2024-01-31 06:43:05,sale,-4
13377,6,196,2024-05-05 17:54:19,sale,-1
13378,11,283,2024-01-06 07:18:11,return,1
13379,11,297,2024-11-01 16:11:11,sale,-1
13380,3,110,2025-04-13 16:27:55,inbound,42
13381,9,48,2024-12-09 05:30:20,return,1
13382,10,221,2025-06-05 05:20:00,adjustment,-3
13383,9,282,2024-07-09 22:31:05,inbound,32
13384,2,56,2024-02-17 23:01:29,sale,-5
13385,9,292,2024-07-23 02:37:52,inbound,40
13386,12,167,2024-03-03 10:46:06,sale,-2
13387,7,112,2025-07-19 00:12:02,inbound,23
13388,1,147,2025-03-03 16:55:59,adjustment,-1
13389,2,142,2024-11-16 12:53:59,inbound,44
13390,3,77,2024-02-06 18:37:07,return,3
13391,11,51,2025-04-18 23:18:47,sale,-5
13392,11,128,2024-05-19 02:01:01,inbound,42
13393,7,171,2024-07-09 12:01:30,sale,-5
13394,3,180,2025-08-25 18:36:53,sale,-2
13395,4,192,2025-06-07 05:28:03,inbound,46
13396,5,197,2024-03-11 12:45:48,inbound,35
13397,3,153,2024-12-07 03:42:18,return,3
13398,5,101,2025-03-22 01:06:35,inbound,25
13399,2,298,2025-07-31 02:40:01,adjustment,-2
13400,4,181,2024-03-05 00:42:44,inbound,36
13401,4,179,2024-12-29 08:11:54,inbound,34
13402,10,231,2024-11-01 06:15:05,adjustment,1
13403,3,106,2024-01-03 22:18:10,sale,-5
13404,11,235,2024-08-06 20:36:58,inbound,37
13405,4,59,2024-03-18 07:09:06,adjustment,3
13406,6,172,2024-04-26 20:10:30,return,2
13407,2,120,2025-03-09 21:51:47,return,3
13408,3,108,2025-08-03 14:34:21,sale,-1
13409,1,144,2025-07-14 01:32:00,inbound,45
13410,4,220,2025-04-02 20:20:25,return,1
13411,8,141,2025-01-16 16:12:54,inbound,22
13412,11,171,2025-02-13 14:47:10,sale,-5
13413,8,41,2025-04-19 19:26:39,sale,-2
13414,1,207,2025-03-06 09:42:02,inbound,24
13415,9,93,2024-09-26 09:22:20,inbound,35
13416,1,49,2025-07-23 21:48:07,sale,-1
13417,2,56,2025-06-25 02:23:44,inbound,44
13418,4,221,2024-10-27 04:07:13,sale,-1
13419,11,286,2024-08-11 13:48:55,sale,-5
13420,12,18,2025-01-12 10:51:14,inbound,41
13421,4,229,2025-06-29 17:05:10,sale,-4
13422,2,54,2024-01-17 05:25:34,sale,-1
13423,10,87,2024-11-20 15:10:59,sale,-1
13424,2,211,2025-05-31 10:19:46,adjustment,0
13425,9,72,2024-10-20 04:58:25,inbound,28
13426,1,11,2025-04-07 00:32:20,sale,-3
13427,2,176,2024-04-03 12:49:03,sale,-3
13428,6,251,2024-01-22 00:25:55,sale,-2
13429,2,32,2025-02-12 23:58:40,inbound,35
13430,6,96,2025-06-21 18:23:41,sale,-1
13431,3,40,2024-05-19 05:16:48,sale,-2
13432,5,78,2025-01-28 06:53:25,sale,-1
13433,7,112,2025-08-06 04:18:40,inbound,22
13434,6,104,2024-04-17 03:55:41,return,1
